Species,Longitude,Latitude,Trap,Station,Date,Tavg,WetBulb,PrecipTotal,AvgSpeed,Heat,Cool,Tmax,Tmin,DewPoint,ResultSpeed,ResultDir,StnPressure,SeaLevel,Rain,Sunrise,Sunset,WnvPresent
CULEX PIPIENS/RESTUANS,-87.890615,41.974689,T900,1.0,2013-09-19,77.0,70.0,0.84,10.6,0.0,12.0,84.0,69.0,68.0,8.3,16.0,29.14,29.87,1.0,536.0,1755.0,1
CULEX PIPIENS/RESTUANS,-87.747113,41.991429,T012,1.0,2013-09-19,77.0,70.0,0.84,10.6,0.0,12.0,84.0,69.0,68.0,8.3,16.0,29.14,29.87,1.0,536.0,1755.0,1
CULEX PIPIENS/RESTUANS,-87.832763,41.944869,T011,1.0,2013-09-19,77.0,70.0,0.84,10.6,0.0,12.0,84.0,69.0,68.0,8.3,16.0,29.14,29.87,1.0,536.0,1755.0,1
CULEX PIPIENS/RESTUANS,-87.757639,41.964242,T003,1.0,2013-09-19,77.0,70.0,0.84,10.6,0.0,12.0,84.0,69.0,68.0,8.3,16.0,29.14,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.757639,41.964242,T003,1.0,2013-09-19,77.0,70.0,0.84,10.6,0.0,12.0,84.0,69.0,68.0,8.3,16.0,29.14,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.77792099999999,42.008314,T008,1.0,2013-09-19,77.0,70.0,0.84,10.6,0.0,12.0,84.0,69.0,68.0,8.3,16.0,29.14,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.800991,41.95469,T002,1.0,2013-09-19,77.0,70.0,0.84,10.6,0.0,12.0,84.0,69.0,68.0,8.3,16.0,29.14,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.800991,41.95469,T002,1.0,2013-09-19,77.0,70.0,0.84,10.6,0.0,12.0,84.0,69.0,68.0,8.3,16.0,29.14,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.832763,41.944869,T011,1.0,2013-09-19,77.0,70.0,0.84,10.6,0.0,12.0,84.0,69.0,68.0,8.3,16.0,29.14,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.777189,41.960615999999995,T017,1.0,2013-09-19,77.0,70.0,0.84,10.6,0.0,12.0,84.0,69.0,68.0,8.3,16.0,29.14,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.777189,41.960615999999995,T017,1.0,2013-09-19,77.0,70.0,0.84,10.6,0.0,12.0,84.0,69.0,68.0,8.3,16.0,29.14,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.862995,41.992478000000006,T009,1.0,2013-09-19,77.0,70.0,0.84,10.6,0.0,12.0,84.0,69.0,68.0,8.3,16.0,29.14,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.807277,42.009876,T233,1.0,2013-09-19,77.0,70.0,0.84,10.6,0.0,12.0,84.0,69.0,68.0,8.3,16.0,29.14,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.770899,41.994679,T236,1.0,2013-09-19,77.0,70.0,0.84,10.6,0.0,12.0,84.0,69.0,68.0,8.3,16.0,29.14,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.890615,41.974689,T900,1.0,2013-09-19,77.0,70.0,0.84,10.6,0.0,12.0,84.0,69.0,68.0,8.3,16.0,29.14,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.805059,41.973845000000004,T223,1.0,2013-09-19,77.0,70.0,0.84,10.6,0.0,12.0,84.0,69.0,68.0,8.3,16.0,29.14,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.805059,41.973845000000004,T223,1.0,2013-09-19,77.0,70.0,0.84,10.6,0.0,12.0,84.0,69.0,68.0,8.3,16.0,29.14,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.64997,41.723195000000004,T089,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,1
CULEX PIPIENS,-87.53869300000001,41.659112,T221,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,1
CULEX PIPIENS,-87.666901,41.868077,T090,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,1
CULEX PIPIENS,-87.785288,41.923738,T013,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,1
CULEX PIPIENS,-87.716788,41.899229999999996,T030,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,1
CULEX PIPIENS/RESTUANS,-87.632085,41.921965,T054,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,1
CULEX PIPIENS/RESTUANS,-87.666901,41.868077,T090,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.629798,41.878114000000004,T145,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.700117,41.932094,T147,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.800515,41.916265,T151,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX RESTUANS,-87.800515,41.916265,T151,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.800515,41.916265,T151,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.716277,41.846075,T152,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.707973,41.682587,T158,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.707973,41.682587,T158,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.69181,41.963976,T220,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.694991,41.857402,T043,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.696269,41.868142,T047,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.785288,41.923738,T013,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.72460799999999,41.662014,T135,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.701431,41.906638,T033,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX RESTUANS,-87.701431,41.906638,T033,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.65449100000001,41.891118,T046,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX RESTUANS,-87.654224,41.867108,T048,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.655232,41.896282,T049,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX RESTUANS,-87.632085,41.921965,T054,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.632085,41.921965,T054,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.666014,41.720848,T094,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.666014,41.720848,T094,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.649642,41.732984,T159,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.689778,41.986921,T028,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.763416,41.801497999999995,T031,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.701431,41.906638,T033,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.66214000000001,42.010412,T018,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.716788,41.899229999999996,T030,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX RESTUANS,-87.716788,41.899229999999996,T030,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.736812,41.798697,T114,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.726549,41.82561,T063,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.599862,41.673408,T115,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.599862,41.673408,T115,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.585413,41.726465000000005,T138,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.546587,41.740641,T209,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX RESTUANS,-87.546587,41.740641,T209,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.546587,41.740641,T209,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.535198,41.680946,T212,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.56566600000001,41.704572,T128,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.55551,41.733643,T099,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.55551,41.733643,T099,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.605294,41.750498,T102,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.605294,41.750498,T102,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.728492,41.984809000000006,T027,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.728492,41.984809000000006,T027,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.778927,41.776156,T155,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.590773,41.754292,T083,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX RESTUANS,-87.53869300000001,41.659112,T221,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.642984,41.803422999999995,T082,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX RESTUANS,-87.70373599999999,41.704336,T095,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.726737,41.911823999999996,T039,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.679447,41.801179,T061,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.71188000000001,41.800737,T062,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.752411,41.778296999999995,T065,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX RESTUANS,-87.703047,41.77166,T066,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.678649,41.768388,T069,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.60088,41.773215,T073,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.60088,41.773215,T073,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.66634300000001,41.822536,T074,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.586427,41.778748,T077,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.562889,41.766202,T079,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.612922,41.754676,T080,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.612922,41.754676,T080,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.53869300000001,41.659112,T221,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.666066,41.98728,T231,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.66805500000001,41.912563,T232,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.627096,41.776428,T235,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.63359,41.925652,T054C,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.666066,41.98728,T231,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.742302,41.763733,T035,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.742302,41.763733,T035,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.746381,41.925197999999995,T222,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.746381,41.925197999999995,T222,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.731435,41.743402,T225,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.60096300000001,41.728495,T227,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.60096300000001,41.728495,T227,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.67145699999999,41.947227000000005,T224,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.654234,41.793818,T226,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX RESTUANS,-87.654234,41.793818,T226,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.756155,41.904194,T230,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS,-87.756155,41.904194,T230,2.0,2013-09-19,77.0,69.0,0.005,10.0,0.0,12.0,84.0,70.0,66.0,7.8,16.0,29.21,29.87,1.0,536.0,1755.0,0
CULEX PIPIENS/RESTUANS,-87.862995,41.992478000000006,T009,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,1
CULEX PIPIENS/RESTUANS,-87.890615,41.974689,T900,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,1
CULEX PIPIENS/RESTUANS,-87.930995,41.957799,T903,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,1
CULEX RESTUANS,-87.930995,41.957799,T903,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,1
CULEX PIPIENS/RESTUANS,-87.832763,41.944869,T011,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,1
CULEX RESTUANS,-87.862995,41.992478000000006,T009,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,0
CULEX PIPIENS,-87.862995,41.992478000000006,T009,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,0
CULEX RESTUANS,-87.890615,41.974689,T900,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,0
CULEX PIPIENS/RESTUANS,-87.794896,41.94016,T144,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,0
CULEX RESTUANS,-87.794896,41.94016,T144,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,0
CULEX PIPIENS,-87.794896,41.94016,T144,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,0
CULEX PIPIENS,-87.890615,41.974689,T900,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,0
CULEX PIPIENS,-87.930995,41.957799,T903,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,0
CULEX PIPIENS/RESTUANS,-87.805059,41.973845000000004,T223,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,0
CULEX RESTUANS,-87.805059,41.973845000000004,T223,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,0
CULEX PIPIENS,-87.805059,41.973845000000004,T223,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,0
CULEX PIPIENS/RESTUANS,-87.800991,41.95469,T002,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,0
CULEX RESTUANS,-87.800991,41.95469,T002,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,0
CULEX RESTUANS,-87.832763,41.944869,T011,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,0
CULEX PIPIENS,-87.832763,41.944869,T011,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,0
CULEX PIPIENS/RESTUANS,-87.81150600000001,42.011601,T016,1.0,2009-08-25,71.0,65.0,0.0,9.2,0.0,6.0,83.0,59.0,61.0,9.1,21.0,29.33,30.05,0.0,510.0,1839.0,0
CULEX PIPIENS,-87.800991,41.95469,T002,1.0,2007-09-12,57.0,49.0,0.0,5.6,8.0,0.0,67.0,46.0,42.0,1.8,3.0,29.4,30.12,0.0,528.0,1809.0,1
CULEX PIPIENS/RESTUANS,-87.832763,41.944869,T011,1.0,2007-09-12,57.0,49.0,0.0,5.6,8.0,0.0,67.0,46.0,42.0,1.8,3.0,29.4,30.12,0.0,528.0,1809.0,1
CULEX PIPIENS/RESTUANS,-87.787992,41.970248,T014,1.0,2007-09-12,57.0,49.0,0.0,5.6,8.0,0.0,67.0,46.0,42.0,1.8,3.0,29.4,30.12,0.0,528.0,1809.0,0
